address,num_of_common,num_of_bronze,num_of_silver,num_of_gold,num_of_platinum,num_of_brilliant
omniflix1zushaasx06g9n6tydu2t3gqcfzx9qnszymk4p8,3,0,0,0,0,0
omniflix1cpx94ct92c75wk8r0pzzg5lhm7rcv6au75ds4u,0,2,0,0,0,0
omniflix10h25tl6jdls7prj8zpsahkh9h8aprk2n5zajja,0,1,1,0,0,0
omniflix1dw8xfxl6e99d72y337wn6yhhlnp53yex0h4d2k,3,0,0,0,0,0
omniflix1uzetag5r0pyzaz8fc0cx8lqle70anqjxavnpp0,2,0,0,0,0,0
omniflix1fxet3pt7mcqsk20mg7fyvxmul3w4nfs63mrdxp,3,0,0,0,0,0
omniflix1dzn98qv66nlt5ul0rpa9fsvvmkaeu4mt8erl4s,1,1,0,0,0,0
omniflix1g2h0h5ccq89pq9q5ffy0rvltsa2jcnw3ntk77r,0,2,0,0,0,0
omniflix1ku0nfawswn7ks8tug5wv7musr5947fd5qtm5hx,2,0,0,0,0,0
omniflix1j36mmfsrtlm70kdl39ffdp3ma03z8y7prwl6kz,0,0,1,1,0,0
omniflix1t98hs0gxd9v5er5fz2zjtqnnwe60cxd34nluwj,3,0,0,0,0,0
omniflix100vrsu5alfnelscj2yd699wlferxm8l8k9aqq0,3,0,0,0,0,0
omniflix1pw28ytjqwy4h5mndac2awefj3hx05fkvcga4n7,0,0,0,2,0,0
omniflix1cj9zty0hvzsw63s7zqnzsfjqd6wdnhy3cufekm,0,2,0,0,0,0
omniflix13e5remjqulkckncwju62w0q952rng2a0v5cdsd,2,0,0,0,0,0
omniflix1j8jtrf2ue6zx74rn3zkptl98ssjs04wl4ra50x,3,0,0,0,0,0
omniflix1lupm9k6w3kxczleu7wkjkjjcknawwyc6tgfjqm,0,3,4,0,0,0
omniflix1uhh73eg7t70td5tr0j8l7cx78875grf8kcl0l5,0,2,0,0,0,0
omniflix1q9s07d5jwqx3xfd996g8llp8gpjxg4lfaw03mu,0,3,2,0,0,0
omniflix132m6tywffa4d64m6y0w0cylhe3ra55wgsd6msg,0,0,2,0,0,0
omniflix1ew8glvacl8pt3qa8g26rqvqdrrgyw40zz08yru,0,2,0,0,0,0
omniflix1tfa3565shkl3cshvjeznlxf8mn0d2amm0gkkmj,0,2,0,0,0,0
omniflix1hjuys3cfaku6mp84dav484y96aaacv5zr5knlt,0,2,0,0,0,0
omniflix1ejkmvknty43yrcy79mrn0preaqw998npzjnhzg,0,0,2,0,0,0
omniflix16meqha9pmtcrude5mmr9rmkdvfng5m2n8uatam,0,0,2,0,0,0
omniflix19xsw4r8j9tdr9nf3u87u5mtg7e6rlpvjgux66g,2,0,2,0,0,0
omniflix1qfg086mts64lltvfu8659dzh28xawuxgkdy47r,1,0,0,0,0,0
omniflix1ryre0akzpm8dptgunewpnau93hrxh6sr4lgymd,2,0,0,0,0,0
omniflix14zj8ypnuw5t9nacexchm0lfsvgh34jywuzk5kc,0,1,1,0,0,0
omniflix1uecg4rkkcck9j0racewlgseh3clkwv6v6a7dnj,0,0,2,0,0,0
omniflix16rw3wdgl02cjacfm97an66cgjrs6clhqejzn4t,0,2,0,0,0,0
omniflix1fznzpa0he6fp6z543m3kglvylpx7ph0k5t65lv,3,0,0,0,0,0
omniflix1pnlsap477swzr2n5hy9aef4xefkuek9ukxlazp,3,0,0,0,0,0
omniflix1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfmdpsnq,0,0,0,0,4,2
omniflix10xw4v3aueqmp0nlrhmr9t2lung76lu8v7ey0sa,0,2,0,0,0,0
omniflix1vhgquc4r049t60zjv54sxq9zhhydm8yh6dshre,0,2,0,0,0,0
omniflix1vrugaavs2yyftgyxzpk8npa3fhvve0c5n4rgd3,3,0,0,0,0,0
omniflix1pkcn0aqszv080ys0f3wqfsy6hmwcz2vn0vfdcc,0,0,2,0,0,0
omniflix13ay3r0nacx4f7mwy7ayr3ujeq9qx5w08pqcpvm,0,2,0,0,0,0
omniflix1wvt7x0n9lckkf2y7e7eshz8hazxnnmvzrajqev,3,0,0,0,0,0
omniflix1y6y8kv9ahfxq3jqlupj2xw9gf3ce2myaf77vll,0,7,0,2,0,0
omniflix1jr3unpw3mwn42a4ul8urrkdk6vt5nuxcteuf7k,0,0,2,0,0,0
omniflix1garelyk5hpplcnezkvtsk2zpuamads0n9kzdn3,0,1,1,0,0,0
omniflix17cvu5l4m0dx64sx2tkw4ekjmvvf8aswyjlmhe5,3,0,0,0,0,0
omniflix1dw9zxkn5fhjejx0zv6ddl78k703kuvwxu0g72z,0,2,0,0,0,0
omniflix1ydl4d5e0fxjfr9dtquwn5zay02p7hmzmjgzukw,3,0,0,0,0,0
omniflix1uqtplfq2hf0c7su57djkldnlxkkum350dskwss,0,1,2,0,0,0
omniflix1a8u2tpe85gvxcf65u4ggzhn8wvkkkt09mfaa6u,0,0,2,0,0,0
omniflix1huep5mj4fenlf9wq5axjtmy778xv7nzgsv5vaf,3,0,0,0,0,0
omniflix1h8em9trdkx57wkkt0s743usncs2hhxjzdcl5ak,0,0,2,0,0,0
omniflix1dujqtkz4ezjsssxnh529fj6vj0xxhfsh6scluu,3,0,0,0,0,0
omniflix1mv038vdyjxy8kt6q74ec8cjp5t40cuq5n89nw7,3,0,0,0,0,0
omniflix1ef52464a6qzv89q7mnr89edjfjrzqmhf2m2new,0,2,0,0,0,0
omniflix10w5pnqt8jt0f8qxf23fg9w5l8j2a3m44rdmdeg,0,5,1,0,0,0
omniflix1gy6frnmtts7y6dmwzpwnfzvkrrq79vmx9q94zk,2,0,0,0,0,0
omniflix1ywdh2pd9ufyeylqtf7flkqq7xcqn6v7ke0wmpk,1,3,2,0,0,0
omniflix1pxv5fkuucgnvurtndl5m6hk5jpldmsndcy3q66,3,0,0,0,0,0
omniflix1lfu7pdxnrls8qjfel0nznergr4yyyn966vpd2q,0,1,1,0,0,0
omniflix1f9yqvyux5cuefdzz9hgctk7zkp66jecglc0t3h,2,0,0,0,0,0
omniflix13e6svcf0dy58ee6z7s8d5jjmt92jz67k7j8yxs,0,1,1,4,0,0
omniflix1z57x8s67p3ht544yhk65w59e3agmkjw29xpppj,0,2,1,0,0,0
omniflix12sxgkm3czxllrspu6nthyf4k7d0ylvsf093y07,0,0,2,0,0,0
omniflix1eexgy4unx44lkc5zer5qa029kp862atjzslqv8,3,0,0,0,0,0
omniflix1w9vvawwn936tq2hs3503slh0z3t82z8dcf0sas,0,0,2,0,0,0
omniflix1j0p4ph00ewpfk25vcg3wd0ulpnvnzhxsfyfsmc,0,2,0,0,0,0
omniflix1yn9ymvr7rtwexeszl8xfw4nv62j62n2pdhj33p,1,1,0,0,0,0
omniflix12zwgsrt3nj66wvykuw6tdajkszmh6hy4gnp4rk,0,2,4,0,0,0
omniflix1ctp7kt2rq7e3yqk9hdvd9wk53pnd24p95lq97e,0,2,3,2,0,0
omniflix1mmn3cuczrk0dmms3wv30yvp8205t4q388uskuc,2,0,0,0,0,0
omniflix1scuj8akmgpevgy804s7u506jwnld43947guj73,0,2,0,0,0,0
omniflix1fhpkshxtvx75z446cujwnpzewttnarr4h8dx3f,0,2,0,0,0,0
omniflix1xyayz74j07ly4pz3s7746alkltx3rtf82txrfk,0,2,1,0,0,0
omniflix1jz2xxq2fcszmm62gt5ufnwcdy2tkph2e7wxe3t,0,2,0,0,0,0
omniflix1ty642lu7krqw82rw7nxztkljc5je6w7hnr7cpt,3,0,0,0,0,0
omniflix1c4xz5ywls6eg74gr2t3ja53dwzs3sm8z96x0kw,1,1,0,0,0,0
omniflix1rhzxqwdfv3sfx4q97jvcgccrs46an85n4x47ga,0,2,0,0,0,0
omniflix18398httreytec8gfjyq8x256uuajvzr6e049d7,0,0,2,0,0,0
omniflix1ghqfl3lm52rsnm5v76ryml8lw66v7c5gs8r79j,0,3,0,0,0,0
omniflix159rr3ahjkdyada0ung6v2v2yg4d29mlcvgv4y5,1,1,0,0,0,0
omniflix1fj0mu7a7klu6nk8h3jxz47vxac2aaqrefv3efu,0,2,0,0,0,0
omniflix1he6002lcfrf0yq9kp3lnrz0y7wumfr0qqf0zpf,2,1,0,0,0,0
omniflix1944t9kqxcv7r9gwp2rujxk99na9lptxksygg7s,2,0,0,0,0,0
omniflix1l9ach9s8gceyk8jt8k3qt0s6mthjp98krymlh6,0,3,1,4,0,0
omniflix1gptxg7g59kjftfgzd575rgk04c6lwh96zlr5ga,3,0,0,0,0,0
omniflix1xz5kqnttymcjva905y7fcp95n7l6lgkazuf02j,0,2,0,0,0,0
omniflix1hew4j8s2lpy64epwd72e0l709r249m34yu7hsv,3,0,0,0,0,0
omniflix1v9vy3v5fxct0u9ezlgcl9hsuhfspfkyts4kjtf,3,0,0,0,0,0
omniflix1huk3vuug6w9xdd9j80ecrft5uy7ftwtvaxnkyv,0,2,1,0,0,0
omniflix190ul5sxvn7lr7mwdqlmf4xtx9zhsqhxndfackd,1,1,0,0,0,0
omniflix1yl7elcrzglhllld93v5c30tspjwmm35q36wd9m,0,5,3,0,0,0
omniflix13582j4563gjvcdyajcgt720xasmwl37tfllqlr,0,5,2,0,0,0
omniflix1z8r79jz4cwjyscan4e35rslk9uperhjcgr25vm,2,0,0,0,0,0
omniflix15py9lvph3ngsa225gqqah2ptcqyf6pfft3hznp,0,2,0,0,0,0
omniflix1ax7nplm3jegg4z5ayfjkamrfh4a4e8pwfg4jc9,0,6,0,0,0,0
omniflix1xzq3z62dvsrlkpmsw8ju4unh95sr7svzty72l7,1,1,0,0,0,0
omniflix17uu6d458lg4fqvpr2n5dmxjvax8c5saevk3wu8,3,0,0,0,0,0
omniflix1sl86qlahyzftqea390l0dzqus5qc74f932m4f4,0,2,0,0,0,0
omniflix1rdvere5vfqqh5vjzx8nk8ywkvmhq29kc555n3u,0,0,2,0,0,0
omniflix1x6fck4pq0jawcwqr8r5dzvc67khxcfall2gzvl,2,0,0,0,0,0
omniflix1ax2h8pclar5vm8xszpj4tazwqhm5vzchxk43f4,0,2,0,0,0,0
omniflix160frp5q6cu0nytnl0mesu9usayfk6u6fk05e5r,0,2,0,0,0,0
omniflix1kqjezr4l4hdg00y246njj092j39ms2acyk2x5r,3,0,0,0,0,0
omniflix1l4ll05ug2cswddqnathnjhv6a4ssjq7ftvahpc,0,2,0,0,0,0
omniflix1g2pvat5hgmw397cg046we7r226ptm4spdwk902,0,0,0,2,0,0
omniflix1z6mck5fkzgmgfa0lslm3t6an7dufvfhlj75658,0,2,0,0,0,0
omniflix15pz9araxpvf7p0uaryeeee00k6a5fc76e3a274,0,3,2,0,0,0
omniflix1gje8vjesudsg00h9mj6gc4cm23vp6eaaccl3py,0,0,0,0,2,0
omniflix18m6hlz0sf3gfqsqdmtr5t323h6set6t49nh73e,3,0,0,0,0,0
omniflix1fr9qxymdsf83mk5en5yf08ps40g709xltl9hlf,3,0,0,0,0,0
omniflix1zceaxdlgz7rn2y060cu422kd7t5vl63v5gcnkz,0,0,2,0,0,0
omniflix1fdr8wd857ngwpydgg0sdq2mpmhe926nq4kugcu,1,1,0,0,0,0
omniflix18525w9krar4r3qxqr9pqgqxflqfadxrtsltdzz,0,4,3,2,0,0
omniflix14ggmd4jn0eprg0lpaxd6udl2gz6fvqq3ljzvl9,0,2,0,0,0,0
omniflix1dd23htw04d0dd250rkh4pugr2vggd4ep52ypre,3,0,0,0,0,0
omniflix18kpsdv234an0wmyfl3kvr9f82c0w7y9u6ze5lp,3,0,0,0,0,0
omniflix1pu6yavc4cc04hgnl82y89cym0fme5m6dzdlcvd,3,0,0,0,0,0
omniflix1lsegq7apr479e2x53pwzw29kuh6m7xa6vw4jg3,0,4,0,0,0,0
omniflix1xyr08lv0rrm3l5c4wu0a8dzuuk28765lkg4ljv,0,1,0,0,0,0
omniflix1a5kw36xxhf3cqjum0wh8z9ey8asfn232zkjhrh,2,0,0,0,0,0
omniflix1hz7w7ta7mrum5afk4mufarmwvegh7t6j8wn0l8,0,1,2,0,0,0
omniflix1nkl464whgqd5a083j4raer7wdwrhe68ms2cppt,0,2,1,0,0,0
omniflix1tffdw58t0zes26hn5fstgq2p52jzucg5rg08j5,0,1,1,0,0,0
omniflix12tycshmw6vmn4mhq6m4xqzs6gfg5czgslp4jrp,3,1,1,1,0,0
omniflix134h53q3anxmtsepp4yf2vy86nysyyu5q8wzdrx,0,2,0,0,0,0
omniflix1kgkfrg8uefetgm8h2c30xhnqvy6hdy6t7q3d3u,0,2,0,0,0,0
omniflix18w6zxkqpplj60vzwedzsu8skgusjnk9psnpqat,1,1,0,0,0,0
omniflix1gghd4mr9fylzfl7mmu9c26cwdzch4ry5r5zhj3,3,0,0,0,0,0
omniflix1424m7ux4klrrqc8m7v9fwn6l8hp3csp2047du8,3,0,0,0,0,0
omniflix16fxg80f5mny5nfz4hsmeca06m0hvzux5346pvp,3,0,0,0,0,0
omniflix12td5as2tts7fkpj56k637vpdhgatg6u695cz9d,0,2,0,0,0,0
omniflix1l4qavemxen20q36rmqqnsz00u82pyye6pt7rgv,1,1,0,2,0,0
omniflix1uczmr3686q4r6l3sq68afs3npxgfzqavp8vutm,1,0,0,0,0,0
omniflix1khgk3p5u7zcz5rtz7nzcmpqualhxkggg5nc30s,0,2,0,2,0,0
omniflix1yxag89lmcr4wxqplhqng29gwv5gtyw8ccvkqww,0,0,1,0,0,0
omniflix1k08tam359n8589606y5j0h0ud3sr7z8svn0k9e,0,0,2,0,0,0
omniflix1vx69kzzcrh80gx8udxqggpda8ysfqje86f4pqu,0,5,0,4,0,0
omniflix1sr34nya592lnkt5h3c8adpp7jxa24pfmwuy7l6,3,0,0,0,0,0
omniflix1ulfxjp4z5jnr0e8e2pnzw33l9cyqjezc6ujynm,0,2,0,0,0,0
omniflix1vhjpk02u784remcz6hjaxjv70fn2f2ns9rmwdh,0,0,0,1,0,0
omniflix1qylzygv7dzntgtfhyyrk36amjjmccqaw5cp73f,3,0,0,0,0,0
omniflix1mlyqrkdh7mwm7wj5rvj7ra9kltcc3rdzsv7lf2,0,2,0,0,0,0
omniflix1n4l4v53lhe69vqperhx8mal6408drnvyjssa5s,0,0,0,2,0,0
omniflix15upm5yz2xz3wyv779l3kh805ympca8l0ja0u4g,1,5,0,0,0,0
omniflix1anuhtfey2xqv66h3p8rwu7awuvk9ukezjydzff,2,2,0,0,0,0
omniflix1jwx4cgcxdyjumupahlwh2uunu9rseczcjeecw6,0,2,0,0,0,0
omniflix13d5ztr9ydpfdqwmf5yh4xd5n54ytk0m6l5h79y,0,5,2,0,0,0
omniflix1p3elewj6tz2t5t30s09r6lqswu8hpk5s9r3npj,0,5,0,3,0,0
omniflix15mpajha849k8rul0rwsj5vf2rpe4ef3urpyl3n,0,1,0,0,0,0
omniflix1lhjstj6y9ga3cxx6qkr4lfmk037xlpztcuf06k,0,1,1,0,0,0
omniflix1ugd9d2hcyfxg0fkst2frmw60m3n4g78lznqfp6,3,0,0,0,0,0
omniflix14sch96nh63qu7adtp46e4qxy08lapgkqrdwjn3,0,2,0,0,0,0
omniflix17x2t3kvsxwev6n9ct7l3fk0kflp6uae4sj8uwa,0,2,2,0,0,0
omniflix1qkyf5f0t90j57z0jm9h6nuwr3lvef3l4jtwac6,0,0,0,2,0,0
omniflix1vesmxfgp0282ntr0qvm0qctx5vxwnfzym5cr7r,2,4,0,0,0,0
omniflix1tr7akpc9dd3yprc3weqjq4m474sfuj23ufv6lf,0,0,2,0,0,0
omniflix1ayp6avm3fw3ayw9vh4h35rq6g02nkeeel830y5,0,5,1,0,0,0
omniflix1xyptpl9aau96czxqms5z853y576h2t3wjvz02l,0,2,0,0,0,0
omniflix10t3tdfckuf257qrngzl5am6aqxlpytkezawapp,2,0,0,0,0,0
omniflix1ffj56t5x93ympflmuff75z4ydnks7555px6lld,0,0,2,0,0,0
omniflix1saecvzylaz5l4u6dhtq3mg8dkgj29m0zrqjffh,3,0,0,0,0,0
omniflix1n5gcq6tvnvsp3nyzdw8eyxhxynjf0qfgzg7frx,0,0,2,0,0,0
omniflix1uadtjmsp2565fxq2f655rs63hv00jh0ve6lvwu,0,1,0,0,0,0
omniflix1q9k7cycp89qslrh3nfmmvl6e22we4srl7t2m6h,3,0,0,0,0,0
omniflix1ldudxy7y2plugqgqkfsyevluq6jul9y750wu9v,0,4,3,0,0,0
omniflix104ccryyw68mxjhehundhtqgcmu7surexml6tpt,1,1,0,0,0,0
omniflix1t9chdktjf58jhskttp52htx2h8uaphjdx59ts0,0,4,2,0,0,0
omniflix1h49xmtmeenewq2j4n90llk3c4t948f9ssxenyh,3,0,0,0,0,0
omniflix19ch5kf54kutkwu4vtskjf9lktsnaxlye7yf7u4,0,0,0,2,0,0
omniflix148e5r89967gfs6t92n4u7v8xp5gcdd0vunm56l,0,2,0,0,0,0
omniflix106eepq3gaawzatlt5ypdkjr4mnp3x5hk2ddc9x,3,0,0,0,0,0
omniflix10ga4e486058gd5qv9h36hpkfz52jfeanmc7l3a,0,2,3,1,0,0
omniflix1xap7mf2v6lyt7f68d4hvrj40rps7n8vydnqtnv,0,2,0,0,0,0
omniflix1yzrafgyd5zjlu3vx0jd0nny7r0g7pz7lk5x88g,0,1,1,0,0,0
omniflix1g2pnpjpkt4a9v3j0cfg9s8c4c5w6aleedypy72,0,0,2,0,0,0
omniflix1pdsrrj845k9rpyvfv3ff9jc8keqfnehdtlgzky,3,0,0,0,0,0
omniflix1fv9hcnxssuwx08uutjwymtf9lhxkage6dlh8s9,0,1,0,0,0,0
omniflix1ay30zl0c2f23g8u5av0ddgty0yr6q4g38xt0yw,1,1,0,0,0,0
omniflix1wsaaffrgq994x8el7ctnlrwsrj5d6aae0v2qyc,3,0,0,0,0,0
omniflix1m4yf7phh3ygjrl20fjaq3p0u3qjrcxrmjrp9pr,3,0,0,0,0,0
omniflix1qw0uwnpwndzeak7aht7l9txq6jc8l7lm202cxz,0,1,2,1,0,0
omniflix157x39qyq4n8qffxtt7q0s6slxkumzh0lq40zhg,1,2,2,0,0,0
omniflix1wun3h5luhr9y4pu79790gr573ku2qmrnk5x99r,0,0,0,0,2,0
omniflix1eg06lm262qv6hgnw402jh0ly357k56rj6xmkr3,0,3,0,0,0,0
omniflix1kgmzzyl62adr4z450t2r4fd5t2etnrc3u6kzav,3,0,0,0,0,0
omniflix1u95yp2dj25d984m4xjl0ta5gmglkx24uxhslv2,0,0,2,0,0,0
omniflix16wttdmwltx550ue02h5hrsckp9gscd90m9h6hn,0,0,2,0,0,0
omniflix1779dcegugqal34mw6w0k9ym8sxjd8m872fyx5r,1,1,0,0,0,0
omniflix1hma0y5jak28fflvmleaullkurv2rnjr0v27mv4,3,0,0,0,0,0
omniflix1rclxnyya8rr2dkksvh9mj59g3emwd3gcahksdu,0,0,2,0,0,0
omniflix1qsaz85e4xd8xxzs8wvhn2kt7vw554700mcwhxa,0,1,0,0,0,0
omniflix1lhqr9muamatjnjrru0v5usg0zx2934y5ka5aav,2,0,0,0,0,0
omniflix1s73f5hgp0x5a7dc9cwpca8m3cur6hsrmklp7r0,1,1,0,0,0,0
omniflix1r3d4s43xdeluxufxhkdx67vg88alxx03ulrn4z,3,0,0,0,0,0
omniflix1upxgvf2mkepamndmfpjdvwrkvndv44lywv8rxh,0,0,2,0,0,0
omniflix1gff92ps3r592hw4tyk3fywqd7yhp4v5t0ecq3j,3,0,0,0,0,0
omniflix1f5gjkc40e9q8jg65fryh9swsk3qh7mqvfy6ym0,1,1,0,0,0,0
omniflix1fyufg9z43rmp0yv6xmhvgc9nurhsr2m6wuhdd8,0,2,1,0,0,0
omniflix1jjncr0nlv890em72ju9xuyhjcssw7rqs3arhy3,0,0,0,2,0,0
omniflix1eh50jml00xqxz27x6sh80ycgkvsjfq2m8zezfu,0,2,3,4,0,0
omniflix1jgtmpuag6d2za3z208xcr6mvgt9lygvym2zhyh,3,0,0,0,0,0
omniflix16uwyr2xx34jtckslkelaax4tlu2ccu096j00m4,1,0,1,0,0,0
omniflix1vju8aglpy9whwfepvcpjqcyg3zxffzm080rlf0,1,1,0,0,0,0
omniflix1pq8mg3z3s8ugzjt4v3f7llxs52lap6pt0xzuqc,3,0,0,0,0,0
omniflix1fj8d32l98legw3l23ag5gl6ulc64akfrlvzcth,0,1,4,4,0,0
omniflix1m7dfnx2z4qe8lw926wna6lxea5kn7l0c7wdvas,0,1,0,2,0,0
omniflix1t5rhgfan3hjwdnakvn2umuq86d3ewz4e220etq,0,0,2,0,0,0
omniflix1uukcv9d2nw2klxd0fezfltllpyk9r32v7v8jet,0,2,0,0,0,0
omniflix1zhv6enwzn04gsx70755xluxs6n62fwxjtllefh,0,0,1,2,0,0
omniflix12e2qylnk96n3n4u6q7dppaas40t4kdp5jwpysa,0,5,0,2,0,0
omniflix1e69uas6wasnacf3fplrzzft2d7zjyjexdllpw6,1,1,0,0,0,0
omniflix1f64w2l7tjr2rgh39h7s4hvmra9we5e9hhat2zw,0,6,0,2,0,0
omniflix1te3c8257ssggtadhczkjl6qaunmlta0340ng0y,0,1,1,1,0,0
omniflix1halenxpnydygugyqs42vqltfkxg9kd3dwg55eq,0,1,0,0,0,0
omniflix1e96nedv95z740r4vzcgkej6qf9pwv9td7l4p7n,0,2,0,0,0,0
omniflix1w6kczlcxg89fxqjfyjpfexxlddkk4evh4v4ynq,0,6,3,2,0,0
omniflix103jvzyz7g5krgre44nfcmfnu27wp24z7rqv4w5,3,0,0,0,0,0
omniflix1kulh34vh3lq3kelnmsuclw49urwwch93f9l55e,3,0,0,0,0,0
omniflix1pdla5h456k0z7h3xd750c38ltxas4yw3gv0d67,2,0,0,0,0,0
omniflix153n9wngvvs80fr9m6k0mxh783nmfg5ml8xclsp,0,1,2,0,0,0
omniflix1xvmsrsy0a45a48ztz765zw5u2gg0jpn5y54ryl,0,3,2,0,0,0
omniflix1vhntxhc735mys7zftxmlkquts9ca2x8glwwm0m,0,2,0,0,0,0
omniflix1v8y08zve6en9gvd4mz8fxr69gla4k3a0xjhfmp,3,0,0,0,0,0
omniflix1ktwef0mdgkt37ytnhjw2ssn0p85khf9ts720mp,0,2,0,0,0,0
omniflix1jqdpmj0p39ymemqucyyrnygsjnqlfhj9qx2z0r,0,1,2,0,0,0
omniflix1qax4pprh3tk2l8t642tzrhttxf4hgzmwhku5fw,2,0,0,0,0,0
omniflix1r9sxh8mm9we63xwmdf2wn3a6ze0p07csd698cg,3,0,0,0,0,0
omniflix1cdak665z2vewlkqwf5z8024qg2flv09y64t9nv,0,2,0,0,0,0
omniflix132255telmx5el25k2w6vv5rm2gr9aetr2akkx4,0,1,1,0,0,0
omniflix19kaduhuc2rfccdnmk5zf8ptyrgeuhd8dpwnyez,3,0,0,0,0,0
omniflix1w748mgsngu4vs80dh2cvfttj7gu9qdqcqylj8z,0,3,2,2,0,0
omniflix16597jhd9yacyrkyssuadk7ym0as9l6k2cd0077,0,0,2,0,0,0
omniflix1d076ek2e7m24jskmlgamv7kut7df892ttw7pcr,0,3,2,2,0,0
omniflix19phhs6u40n90fxnng4gw5h9vghunayqueel8zy,3,0,0,0,0,0
omniflix1trqwt7f3hze50kz94yuwnpnpj7kkf72h9765xg,3,0,0,0,0,0
omniflix199ljhagf55twqa2weywrqacj0wsaax9e2ulna8,1,1,2,1,0,0
omniflix1pjlmfu8rq48g3clul5w6a4xr92jh52hne8tkjr,4,0,1,0,0,0
omniflix1a09fjjvntgdud0hw06vykwh7dvxu93awhtkpuk,0,2,0,0,0,0
omniflix1z7t2yg6zpewe4l87reyd8wvvd89duhmaedygtg,0,2,0,0,0,0
omniflix1ax5gecwl9l5gunjxq6s8fkqjsymuysjf0gfycp,0,3,0,2,0,0
omniflix199ntpdcqpj6pqaev3fffzpyt5yr6xlts6j95rd,0,1,0,0,0,0
omniflix1h0mka3ctvewnferj2j35sszvrqa32azue9hydu,1,2,3,0,0,0
omniflix1qcs4y0d3w3fxkzx5u5t03fdgesj6fvz566ylz0,2,4,0,0,0,0
omniflix1yh8v0uyejum2rvw0glcla7hfvpf40gjspjpklp,2,0,0,0,0,0
omniflix1xjv70m9cn2zgxqh3kfgpsav5aghkmlw5zz23sf,1,0,0,0,0,0
omniflix1gpshlwhgs2kmatevkh0243js44f2cf2zv358n3,2,0,0,0,0,0
omniflix17asmacqf9wn3ghsmjvtljez7zweutdyhn3lppl,0,5,1,2,1,0
omniflix1jzk2klfce5v5zr960t5q92zl2szcvlheferhx8,0,1,1,0,0,0
omniflix1r4uxgcdjqals2taj5qk86rk76pkfjp2a2g2sfp,3,0,0,0,0,0
omniflix12xa5a69lk0jazk3767slydppaq6q3htxpaf95m,3,0,0,0,0,0
omniflix1h9782h7v7q5gnwd7ws7acas3djmvedmd05rfyq,0,2,0,0,0,0
omniflix152wunzkhlamjxjglct8c4rjl2052fg94lfn8qt,0,2,0,0,0,0
omniflix1vzutcnznew5nfmynxzun9g5lj0g4c3ujg9keyu,1,4,0,0,0,0
omniflix1nuwg8d3uf5ateatgvqu47g49wa730ttsnzclnf,0,0,3,0,1,2
omniflix1whg4a67sc5g48lpcljzt09vsxwmwr7084kcku8,0,3,0,0,0,0
omniflix1a908ycjpwh8nfy8p97lej7tex49ss33trk9zcp,3,0,0,0,0,0
omniflix18wz9k56eum3yecnsmey5p2x9vcwl86g9dl9p7e,0,1,2,0,0,0
omniflix19a7rcmeqxgfhwktakhwzkdvq7la3aqn6472asr,0,3,0,0,0,0
omniflix1tlkhrt874den98e0jed4qsamhf2r85psy4y3sy,0,5,1,0,0,0
omniflix15hyqhderafa73mvmv6r365r5p4jqnq6ezayspe,3,0,0,0,0,0
omniflix1lf5rcts496q8p3ysdgp04py3hg4e3pd4fq3vw3,0,5,0,1,0,0
omniflix14u5edm9vz03ad9gr4npwcdu6j558pyuhg7rh5w,1,1,0,0,0,0
omniflix1tmycgszla0whhnz07t4wkf5s4u0z2cx3z4nc0j,3,0,0,0,0,0
omniflix1w5qj87wxjhujn8m0qyyzm4g7dj4wc880cuuanw,3,0,0,0,0,0
omniflix1wr4mcs2lf88vsgk4cju0srznsyj8gwnlzej2v4,0,1,1,0,0,0
omniflix19a8uuetvsutqg3yusfhsmj29eslrrka649m7mv,0,1,2,0,0,0
omniflix1kk6du48uur0fdh5tmlgprveml9vjn3yuw5cwr3,3,0,0,0,0,0
omniflix1pq6j4c6p3uhf9ypmvw3hut0u92xw3vjfw0hwqk,0,1,3,2,0,0
omniflix1z0qf5as3srygmnnqmdp25hwt0ueqfk37knve7s,0,2,0,0,0,0
omniflix1e4v7ksku0npktyfkqds70tmnt92sdqrmv86kxa,1,1,0,0,0,0
omniflix1jzdwzhl7qusgkkll0dfvfae4xqpx2l37shm92c,3,0,0,0,0,0
omniflix10pkk7re84xvehelycnxlp3zxj0t93ydj088qtj,0,2,0,0,0,0
omniflix19xgz020jtwwy2pmw9lxa4m9qewvhafj4cvxxp4,0,2,0,0,0,0
omniflix1d8a7aejw30v6vlgs3cw00mykkka64ceel6q2fr,0,0,0,2,0,0
omniflix10kpgvklyh6qqhl6dwy06czdmhcx92ey98qh3vl,0,0,2,0,0,0
omniflix15pkg96a3ht8267tapf05r404x770sqxkppp40l,0,2,0,0,0,0
omniflix13kw2c4w98m20xf387vla6tmg2wr35s08cn6hj6,0,5,3,0,0,0
omniflix1p4qlx92hhzled7w9gusuqn56lz5kf89r5hhh7n,3,0,0,0,0,0
omniflix1aa695029u9t7l3af75jqjhnly28mlweqglqkut,1,1,0,0,0,0
omniflix12u9ewhp72zzns6qapv90zd20mxvjrmeawx6tee,1,2,1,0,0,0
omniflix1zmjy2qtj8tndtetj9mvzvx42asgqtmxc0dsray,0,1,0,0,0,0
omniflix1x4p3e690z0ueph635u292608r4hsmsesnygkpg,2,7,0,0,0,0
omniflix1cw2l58whq4h2prvdz54xv3l5z2p0r70x7w4t5e,3,0,0,0,0,0
